"","date","county","arima.pred","arima.w","ma.pred","ma.w","clep"
"340",2020-08-25,6001,242.232556958844,0.61883579162931,242.373409435835,0.38116420837069,242.286244881733
"341",2020-08-25,6013,170.380053572263,0.531134841350103,168.579956176821,0.468865158649896,169.536050621364
"342",2020-08-25,6075,74.4719832044598,0.520485911035366,75.8288498728691,0.479514088964634,75.1226198888086
"343",2020-08-25,6039,53.9019472286192,0.530626090696185,51.2919476869902,0.469373909303815,52.6768815404836
"344",2020-08-25,6019,216.718252632326,0.52634171018275,215.865647554076,0.47365828981725,216.314409169072
"345",2020-08-25,6095,45.64409633405,0.515029642167818,46.3110772107207,0.484970357832182,45.9675622884762
"346",2020-08-25,6099,253.391647204555,0.546898332912502,253.094131724761,0.453101667087498,253.256842444676
"347",2020-08-25,6107,215.098488870126,0.48237117098373,210.176230624715,0.51762882901627,212.550586098438
"348",2020-08-25,6041,85.7015850152084,0.500336026926844,85.4647093525063,0.499663973073156,85.5832267804583
"349",2020-08-25,6047,111.493200989844,0.66200262666483,106.885518192258,0.33799737333517,109.935816307099
"350",2020-08-25,6055,12.750645872218,0.488812967535774,12.7997248418947,0.511187032464226,12.7757344050834
"351",2020-08-26,6085,231.549186470614,0.53163632407589,232.615889445295,0.46836367592411,232.048791396955
"352",2020-08-26,6081,130.867003273043,0.534127341519585,129.452078257444,0.465872658480415,130.207828394476
"353",2020-08-26,6097,80.563868301391,0.517047835132028,88.2302199176744,0.482952164867972,84.2663494111141
"354",2020-08-26,6001,244.693870882053,0.560904070737232,243.568526048425,0.439095929262768,244.19973654659
"355",2020-08-26,6013,173.915624667908,0.539476739128564,173.185924354385,0.460523260871436,173.579580700065
"356",2020-08-26,6075,74.3224808242621,0.521602073747443,74.2421476753791,0.478397926252557,74.2840496124271
"357",2020-08-26,6039,53.2190338629919,0.497663219545203,50.5075798556289,0.502336780454797,51.8569707865819
"358",2020-08-26,6019,237.231544072621,0.53400268108121,244.717991921696,0.46599731891879,240.720208698516
"359",2020-08-26,6095,45.3021235572589,0.513472114882538,46.3110772107207,0.486527885117462,45.7930076444592
"360",2020-08-26,6099,252.544532515923,0.48932599665398,251.302687740691,0.51067400334602,251.910354673021
"361",2020-08-26,6107,217.210254054819,0.483263420188553,213.655515993989,0.516736579811447,215.37339086714
"362",2020-08-26,6041,87.6378849237892,0.480867072710244,87.2174889650166,0.519132927289756,87.4196435390908
"363",2020-08-26,6047,110.389621653213,0.716302748731722,106.885518192258,0.283697251268278,109.39551713318
"364",2020-08-26,6055,12.715464224309,0.477026348036293,12.7997248418947,0.522973651963707,12.7595303072045
"365",2020-08-27,6085,233.615552567174,0.524833768238604,235.410164143258,0.475166231761396,234.468291387257
"366",2020-08-27,6081,131.834193450795,0.532446209661644,129.452078257444,0.467553790338356,130.720426463121
"367",2020-08-27,6097,80.7966624755555,0.467200969316888,88.2302199176744,0.532799030683112,84.7572546752437
"368",2020-08-27,6001,244.4692458218,0.525233730301726,243.568526048425,0.474766269698274,244.041614454951
"369",2020-08-27,6013,178.875420125915,0.543884932701455,177.168739964432,0.456115067298545,178.096977589203
"370",2020-08-27,6075,76.6916208721722,0.520170541185845,77.8210653619961,0.479829458814155,77.233561610485
"371",2020-08-27,6039,52.7964382026498,0.489411564465412,50.5075798556289,0.510588435534588,51.6277736000841
"372",2020-08-27,6019,243.367678622954,0.539351630462433,244.717991921696,0.460648369537567,243.989698242384
"373",2020-08-27,6095,45.2921781811845,0.525787443952748,46.3110772107207,0.474212556047252,45.775352894335
"374",2020-08-27,6099,251.982122529293,0.445961070285722,252.370138085914,0.554038929714278,252.197098252996
"375",2020-08-27,6107,216.934765933008,0.491260619378005,213.655515993989,0.508739380621995,215.266482350127
"376",2020-08-27,6041,87.577533383973,0.496591764779485,87.2174889650166,0.503408235220515,87.3962840584252
"377",2020-08-27,6047,109.414309733385,0.707027833830906,106.885518192258,0.292972166169094,108.673444197791
"378",2020-08-27,6055,12.6841476365001,0.485098835581591,12.7997248418947,0.514901164418409,12.743658474138
"379",2020-08-28,6085,232.2572690846,0.527342461787084,235.410164143258,0.472657538212916,233.747508701269
"380",2020-08-28,6081,130.976458062038,0.524728370331591,129.452078257444,0.475271629668409,130.251963588075
"381",2020-08-28,6097,81.6979111201792,0.495137108254479,88.8941707222611,0.504862891745521,85.3310355526378
"382",2020-08-28,6001,245.03259281136,0.543331992834266,243.776737763958,0.456668007165734,244.459083989574
"383",2020-08-28,6013,179.307489687644,0.529499415009007,178.165650827315,0.470500584990993,178.770253835894
"384",2020-08-28,6075,80.4504121119201,0.51019371200295,83.3241167207333,0.48980628799705,81.8579706991629
"385",2020-08-28,6039,52.5207987780972,0.537587498311281,50.5075798556289,0.462412501688719,51.5898611797116
"386",2020-08-28,6019,249.17271908352,0.573675044974081,244.717991921696,0.426324955025919,247.273557726603
"387",2020-08-28,6095,45.2845390225405,0.511010511906518,46.3110772107207,0.488989488093482,45.7865054056872
"388",2020-08-28,6099,247.876083256301,0.454623333642524,254.256116003795,0.545376666357476,251.355604247381
"389",2020-08-28,6107,216.652956284164,0.484459530766826,213.655515993989,0.515540469233174,215.107654510469
"390",2020-08-28,6041,86.9968353524813,0.504018315138426,87.2174889650166,0.495981684861574,87.1062755029973
"391",2020-08-28,6047,108.510837396273,0.680325812555724,106.885518192258,0.319674187444276,107.991264800392
"392",2020-08-28,6055,13.8749945735514,0.498311683180762,14.7005434896093,0.501688316819237,14.2891628197004
"393",2020-08-29,6085,231.156364361635,0.519458000845504,235.410164143258,0.480541999154496,233.200493812699
"394",2020-08-29,6081,130.875772626124,0.510683329791623,129.452078257444,0.489316670208377,130.179135238247
"395",2020-08-29,6097,81.1852809133814,0.574516719630813,85.5633163063655,0.425483280369187,83.0480617739607
"396",2020-08-29,6001,244.116885884981,0.53319184872836,243.776737763958,0.46680815127164,243.958101969448
"397",2020-08-29,6013,178.356117865047,0.533654855680666,178.165650827315,0.466345144319334,178.267294486847
"398",2020-08-29,6075,80.0982525897055,0.487989173611846,83.3241167207333,0.512010826388154,81.7499299492489
"399",2020-08-29,6039,53.5632212547278,0.511346955992236,52.2894356099749,0.488653044007764,52.9407820220059
"400",2020-08-29,6019,246.023713277011,0.567853807341411,244.717991921696,0.432146192658589,245.459450764639
"401",2020-08-29,6095,47.5985537420218,0.507781769858093,49.9921964517099,0.492218230141907,48.7767483201765
"402",2020-08-29,6099,255.064054782255,0.483131526995896,258.127875201483,0.516868473004104,256.6476469639
"403",2020-08-29,6107,223.548526097026,0.536703628290126,223.49141612986,0.463296371709874,223.52206725645
"404",2020-08-29,6041,101.6985629928,0.50436983007579,103.046950579157,0.49563016992421,102.36686456135
"405",2020-08-29,6047,117.670776197688,0.690758943179221,116.532153013083,0.309241056820779,117.31866716076
"406",2020-08-29,6055,13.9096987404544,0.498627159765786,13.7924542025226,0.501372840234214,13.8509155134696
"407",2020-08-30,6085,245.159870521231,0.512705237589023,248.533966711065,0.487294762410977,246.804049922408
"408",2020-08-30,6081,132.249064458742,0.511253310994978,132.19675102936,0.488746689005022,132.223496443341
"409",2020-08-30,6097,81.2876384947319,0.586674958823018,87.5863205943592,0.413325041176983,83.8910415329211
"410",2020-08-30,6001,250.213068500254,0.517261598411353,252.172119755299,0.482738401588647,251.158777771744
"411",2020-08-30,6013,180.41581474154,0.534007674454733,181.78703394351,0.465992325545267,181.054792366299
"412",2020-08-30,6075,79.8420774526171,0.474539698480253,82.4785119194179,0.525460301519747,81.2274191024793
"413",2020-08-30,6039,54.8971945735775,0.460334804483265,54.0946527550718,0.539665195516735,54.4640906861833
"414",2020-08-30,6019,249.65005144781,0.541318548410014,267.58454710908,0.458681451589986,257.876271951256
"415",2020-08-30,6095,47.665377958625,0.503074437769058,48.3023839325952,0.496925562230942,47.9819225103846
"416",2020-08-30,6099,260.06703772694,0.488984726906207,264.901153944343,0.511015273093793,262.537344945943
"417",2020-08-30,6107,223.285984769567,0.560405838070981,223.49141612986,0.439594161929019,223.376291196229
"418",2020-08-30,6041,104.687168062907,0.505409909100484,103.046950579157,0.494590090899516,103.875932748524
"419",2020-08-30,6047,122.374068807828,0.617142981864036,122.311515888241,0.382857018135964,122.350119983559
"420",2020-08-30,6055,13.8742455262294,0.497443099453954,13.7924542025226,0.502556900546046,13.8331407320957
"421",2020-08-31,6085,250.408328421332,0.49747957100971,253.350663274722,0.50252042899029,251.886911794091
"422",2020-08-31,6081,132.510177127239,0.501859958481876,132.19675102936,0.498140041518124,132.354047037829
"423",2020-08-31,6097,83.1088251944172,0.643606165784801,83.200000543272,0.356393834215199,83.1413195265815
"424",2020-08-31,6001,253.151573576054,0.499104904459132,254.358349522922,0.500895095540868,253.756041729257
"425",2020-08-31,6013,181.006700542226,0.509988010402454,182.782845893884,0.490011989597546,181.877033059806
"426",2020-08-31,6075,83.6135104005883,0.48837334693772,86.3210505655493,0.51162665306228,84.998760113219
"427",2020-08-31,6039,57.5537324464488,0.519529763725338,57.7895742239788,0.480470236274662,57.6670474010221
"428",2020-08-31,6019,260.006809965737,0.552118634407192,267.58454710908,0.447881365592808,263.400737225601
"429",2020-08-31,6095,47.3263929965683,0.494280139367463,47.5130290404654,0.505719860632537,47.4207785506769
"430",2020-08-31,6099,255.702871789273,0.484776669521365,262.370665244015,0.515223330478635,259.138274539969
"431",2020-08-31,6107,232.401729874496,0.560427804124506,236.297290970145,0.439572195875494,234.114110219477
"432",2020-08-31,6041,103.144307719859,0.508350483215489,103.046950579157,0.491649516784511,103.096442128677
"433",2020-08-31,6047,124.170339316977,0.59975228034618,124.285553863985,0.40024771965382,124.216453676688
"434",2020-08-31,6055,13.753516254221,0.495789568550864,13.7924542025226,0.504210431449136,13.7731491739338
"435",2020-09-01,6085,253.668458465915,0.483979305725995,258.012707116763,0.516020694274005,255.910180670824
"436",2020-09-01,6081,132.764233127594,0.486850321635545,132.19675102936,0.513149678364455,132.473029871408
"437",2020-09-01,6097,82.9622258438799,0.667971385794945,83.200000543272,0.332028614205055,83.0411738478121
"438",2020-09-01,6001,255.038749064685,0.498711429117823,253.774600989953,0.501288570882177,254.405046082919
"439",2020-09-01,6013,181.624918239416,0.488855812770772,182.142883258581,0.511144187229228,181.88967304815
"440",2020-09-01,6075,86.151348839208,0.478029477951632,90.0461976576902,0.521970522048368,88.1843451102906
"441",2020-09-01,6039,56.9243239307139,0.549423036645649,56.0836909728285,0.450576963354351,56.5455540852543
"442",2020-09-01,6019,262.356095221723,0.536791949282452,267.58454710908,0.463208050717548,264.777956228736
"443",2020-09-01,6095,47.3149588259138,0.489711324490119,47.5130290404654,0.510288675509881,47.4160318133553
"444",2020-09-01,6099,264.751026246484,0.495209219853223,262.051417867645,0.504790780146777,263.388288826839
"445",2020-09-01,6107,238.037158279675,0.558113966741482,245.406545011095,0.441886033258518,241.29358734997
"446",2020-09-01,6041,99.3617845841511,0.508908753579126,102.179230208152,0.491091246420874,100.745407467365
"447",2020-09-01,6047,125.986756887416,0.579446788956977,126.26074484468,0.420553211043023,126.10198340263
"448",2020-09-01,6055,13.7219060093026,0.494013114873893,13.7924542025226,0.505986885126107,13.7576024698412
"449",2020-09-02,6085,258.699104578932,0.466148989642351,261.137769359078,0.533851010357649,260.000988235737
"450",2020-09-02,6081,133.72708290169,0.509976338152171,133.196417859049,0.490023661847829,133.46704447428
"451",2020-09-02,6097,85.6101376717967,0.676914344721496,84.3157890283929,0.323085655278504,85.1919521921837
"452",2020-09-02,6001,258.235540677967,0.509392533398834,257.557630732084,0.490607466601166,257.902952996834
"453",2020-09-02,6013,180.751315364813,0.483570136443697,179.75607298931,0.516429863556303,180.237342480626
"454",2020-09-02,6075,87.1518393819553,0.458203275903792,91.9262064779968,0.541796724096208,89.7385758342233
"455",2020-09-02,6039,58.0256944460754,0.559710573161711,57.907388116389,0.440289426838289,57.9736054199865
"456",2020-09-02,6019,255.179211456034,0.482839883744968,248.982568101171,0.517160116255032,251.974554658242
"457",2020-09-02,6095,47.3075503212094,0.487295882204203,47.5130290404654,0.512704117795797,47.4129001066913
"458",2020-09-02,6099,262.349459532662,0.548049009535003,259.576368852455,0.451950990464997,261.096158453093
"459",2020-09-02,6107,241.29532058363,0.554574205693851,249.232470927554,0.445425794306149,244.8307320801
"460",2020-09-02,6041,100.930818558905,0.501648661451377,103.174405447012,0.498351338548623,102.048913087744
"461",2020-09-02,6047,126.405487844178,0.558224806924045,128.152125804343,0.441775193075955,127.177109166264
"462",2020-09-02,6055,13.6934142096524,0.524425133377773,13.7924542025226,0.475574866622227,13.7405151410519
"463",2020-09-03,6085,256.430617213819,0.448347581421516,259.484209573602,0.551652418578484,258.115138824446
"464",2020-09-03,6081,133.679256289025,0.520454257799643,133.196417859049,0.479545742200357,133.447713175759
"465",2020-09-03,6097,85.9196053276105,0.64813769892475,84.3157890283929,0.35186230107525,85.3552828340658
"466",2020-09-03,6001,257.727148693634,0.507462087034126,257.557630732084,0.492537912965874,257.643654670642
"467",2020-09-03,6013,179.857113053896,0.489811269677656,176.669753731255,0.510188730322344,178.230958247997
"468",2020-09-03,6075,86.6568458259976,0.443495153384369,90.1529993027165,0.556504846615631,88.6024721803037
"469",2020-09-03,6039,57.6462928274493,0.551771338085219,57.907388116389,0.448228661914781,57.763323219443
"470",2020-09-03,6019,277.65883786272,0.501666096487282,294.039705300863,0.498333903512718,285.821979476094
"471",2020-09-03,6095,47.2997719522104,0.536268446325134,47.5130290404654,0.463731553674866,47.3986659930791
"472",2020-09-03,6099,274.029905058048,0.548234732054448,272.587906528515,0.451765267945552,273.378460205976
"473",2020-09-03,6107,240.889234116519,0.527846369069221,249.232470927554,0.472153630930779,244.828523670564
"474",2020-09-03,6041,100.787641809128,0.517428745961153,103.174405447012,0.482571254038847,101.939425330956
"475",2020-09-03,6047,125.471697960141,0.515276772174622,128.152125804343,0.484723227825379,126.770963596735
"476",2020-09-03,6055,13.6675360958776,0.50830835164161,13.7924542025226,0.49169164835839,13.7289572856437
"477",2020-09-04,6085,254.756879565532,0.500807118147774,259.484209573602,0.499192881852226,257.116729055727
"478",2020-09-04,6081,134.774264591991,0.5095966459559,133.196417859049,0.4904033540441,134.000483261989
"479",2020-09-04,6097,85.0493325208338,0.656525169027543,82.6352078511964,0.343474830972457,84.2201414579836
"480",2020-09-04,6001,268.319963887459,0.488042762332945,274.926305792689,0.511957237667055,271.702128440345
"481",2020-09-04,6013,182.238072809405,0.507582061450497,179.426227769493,0.492417938549503,180.853469871331
"482",2020-09-04,6075,86.2895410841102,0.435404424441361,87.6142878771064,0.564595575558639,87.0374872621713
"483",2020-09-04,6039,57.2850947187215,0.512053326059761,57.907388116389,0.487946673940239,57.5887407123283
"484",2020-09-04,6019,285.359207855045,0.431771459035329,294.039705300863,0.568228540964671,290.29171425353
"485",2020-09-04,6095,47.2921413130711,0.529640201595233,47.5130290404654,0.470359798404767,47.3960380199984
"486",2020-09-04,6099,274.373105654012,0.561318498813587,275.423821832981,0.438681501186413,274.834035404723
"487",2020-09-04,6107,240.551733674178,0.512303032570308,249.232470927554,0.487696967429692,244.785302907704
"488",2020-09-04,6041,100.513617084985,0.488559988950923,103.174405447012,0.511440011049077,101.874450714259
"489",2020-09-04,6047,124.60443027373,0.50631383309082,128.152125804343,0.49368616690918,126.355878481599
"490",2020-09-04,6055,13.6438740593575,0.501359194241606,13,0.498640805758394,13.3228121795926
"491",2020-09-05,6085,253.371951044282,0.523514460630212,259.484209573602,0.476485539369788,256.284353846393
"492",2020-09-05,6081,134.756068812986,0.501405001317889,133.196417859049,0.498594998682111,133.978434647663
"493",2020-09-05,6097,86.6347343705834,0.58090678230283,86.2996656255212,0.41909321769717,86.4943093320655
"494",2020-09-05,6001,268.553358085063,0.484463397805442,274.926305792689,0.515536602194558,271.838845892216
"495",2020-09-05,6013,181.388432984509,0.520093481436681,179.426227769493,0.479906518563319,180.446757911064
"496",2020-09-05,6075,85.9973349694425,0.504370353231942,87.6142878771064,0.495629646768058,86.7987447679085
"497",2020-09-05,6039,56.9407132986225,0.509961908331848,57.0797421022068,0.490038091668153,57.0088427082179
"498",2020-09-05,6019,293.182958827723,0.477487579781875,294.039705300863,0.522512420218125,293.630619500917
"499",2020-09-05,6095,48.432906520039,0.518198485766589,47.73436076825,0.481801514233411,48.0963461190658
"500",2020-09-05,6099,276.701345730823,0.546584453649496,278.40239441583,0.453415546350504,277.472627649705
"501",2020-09-05,6107,240.249709021632,0.537543031512962,244.258647034278,0.462456968487038,242.103670341813
"502",2020-09-05,6041,98.936524353973,0.493064826358695,97.4600903528424,0.506935173641305,98.1880680272399
"503",2020-09-05,6047,126.638394422204,0.503617674261876,125.593873976224,0.496382325738124,126.119912933947
"504",2020-09-05,6055,13.6221100833837,0.501993581193537,13,0.498006418806463,13.3122952686544
"505",2020-09-06,6085,258.730656744683,0.545564806309353,259.341714022942,0.454435193690647,259.008342677285
"506",2020-09-06,6081,134.360769136733,0.494493270417173,133.451354333223,0.505506729582827,133.901053833576
"507",2020-09-06,6097,86.6259064718948,0.54357014979518,85.4596888175227,0.45642985020482,86.0936099226036
"508",2020-09-06,6001,269.915405718084,0.502127390729186,269.994249791468,0.497872609270814,269.954660022625
"509",2020-09-06,6013,186.921317383784,0.514713670423925,184.969703612199,0.485286329576075,185.974225899821
"510",2020-09-06,6075,85.7515257391092,0.553999757028979,87.6142878771064,0.446000242971021,86.5823181052532
"511",2020-09-06,6039,58.1595794921368,0.491354830318976,58.075958108183,0.508645169681024,58.1170458791066
"512",2020-09-06,6019,312.312116278873,0.448710211586771,334.579240606194,0.551289788413229,324.587754537853
"513",2020-09-06,6095,48.2938707955408,0.512702799028054,47.73436076825,0.487297200971946,48.0212231253263
"514",2020-09-06,6099,280.901875043946,0.502585872726787,281.51789136774,0.497414127273213,281.208290266032
"515",2020-09-06,6107,242.308408181928,0.57710815668477,247.869469310141,0.42289184331523,244.660135573226
"516",2020-09-06,6041,99.7153202040599,0.531549242787278,97.4600903528424,0.468450757212722,98.6588560725683
"517",2020-09-06,6047,127.244659328273,0.504704820524701,124.084911042431,0.495295179475299,125.67965123394
"518",2020-09-06,6055,13.6019831664457,0.503387713897683,13,0.496612286102317,13.303030929962
"519",2020-09-07,6085,260.637265578067,0.541724866647905,259.752800603293,0.458275133352095,260.231937273807
"520",2020-09-07,6081,134.4313156358,0.491532633863147,133.451354333223,0.508467366136853,133.933037293363
"521",2020-09-07,6097,89.4314763998287,0.503472333839097,89.2976599791957,0.496527666160903,89.3650328447978
"522",2020-09-07,6001,287.539408216434,0.506410348469292,298.943074981155,0.493589651530708,293.168140121005
"523",2020-09-07,6013,192.032819559578,0.516672972359943,191.327424202593,0.483327027640057,191.691882918375
"524",2020-09-07,6075,86.8657757847392,0.589206615403168,86.9964621304303,0.410793384596832,86.9194608710062
"525",2020-09-07,6039,57.8327236157299,0.493425993910019,56.4845261244376,0.506574006089981,57.1497618115655
"526",2020-09-07,6019,320.496962810506,0.52278871190109,334.579240606194,0.47721128809891,327.217184736753
"527",2020-09-07,6095,48.3005716253455,0.510137804956578,47.73436076825,0.489862195043422,48.0232063320313
"528",2020-09-07,6099,286.82593693411,0.522811359087515,288.190708072961,0.477188640912485,287.477190219015
"529",2020-09-07,6107,249.080285881194,0.600590322059586,252.185971244887,0.399409677940414,250.320726672091
"530",2020-09-07,6041,99.3696486759961,0.543403964878727,97.4600903528424,0.456596035121273,98.4977519168113
"531",2020-09-07,6047,127.876544059819,0.521363657089181,124.279850827624,0.478636342910819,126.155035964589
"532",2020-09-07,6055,13.3963414634146,0.505056249348695,13,0.494943750651305,13.2001747329736
"533",2020-09-08,6085,264.194789074682,0.544671684628733,262.747207841496,0.455328315371267,263.535664350412
"534",2020-09-08,6081,134.489263932065,0.490651736930057,133.451354333223,0.509348263069943,133.960606480671
"535",2020-09-08,6097,97.489835463274,0.522660810327823,100.725520870857,0.477339189672177,99.0343549137636
"536",2020-09-08,6001,324.962013742112,0.504527692652333,338.577553402966,0.495472307347667,331.708136593659
"537",2020-09-08,6013,191.232339406446,0.538230787360962,190.541210718517,0.461769212639038,190.913197456389
"538",2020-09-08,6075,86.6453450542086,0.590678910501305,85.4647093525063,0.409321089498695,86.1620859624867
"539",2020-09-08,6039,60.5543753879525,0.500695484536652,60.0666227912996,0.499304515463348,60.3108383140147
"540",2020-09-08,6019,328.087952185137,0.449468778058508,334.579240606194,0.550531221941492,331.661609131556
"541",2020-09-08,6095,48.2914520731101,0.508997864829773,47.73436076825,0.491002135170227,48.017919052939
"542",2020-09-08,6099,294.340443256846,0.506723890813939,295.006714121153,0.493276109186061,294.669098756455
"543",2020-09-08,6107,252.319193260508,0.582703175548232,253.569596703019,0.417296824451768,252.840982646351
"544",2020-09-08,6041,99.1669930502548,0.551084122229059,97.4600903528424,0.448915877770941,98.4007373275763
"545",2020-09-08,6047,128.533045966936,0.540118086024689,124.487501811161,0.459881913975311,126.672573377506
"546",2020-09-08,6055,13.3939393939394,0.506773482044378,13,0.493226517955622,13.1996380383811
"547",2020-09-09,6085,264.403902533361,0.559170439307109,261.416764388041,0.440829560692892,263.087083737031
"548",2020-09-09,6081,136.67117295115,0.51223158185604,137.953160825669,0.48776841814396,137.296486148784
"549",2020-09-09,6097,102.898174345594,0.5434245345672,105.615601708651,0.4565754654328,104.138885008661
"550",2020-09-09,6001,325.467770301216,0.452224964294526,337.628247934238,0.547775035705474,332.128976370841
"551",2020-09-09,6013,194.829979188465,0.545249707601335,195.92480954674,0.454750292398665,195.327853614018
"552",2020-09-09,6075,86.4532291761321,0.563501051157634,84.7253842921066,0.436498948842366,85.6990267004923
"553",2020-09-09,6039,61.6883266982152,0.489825545537529,61.063241982793,0.510174454462471,61.3694244445319
"554",2020-09-09,6019,344.15759495383,0.412095647000202,379.319972910305,0.587904352999798,364.829710016265
"555",2020-09-09,6095,49.4271326087393,0.500547785733757,49.4930625297882,0.499452214266243,49.4600614537936
"556",2020-09-09,6099,306.913065330221,0.49504755081997,311.863434072538,0.50495244918003,309.412766150998
"557",2020-09-09,6107,251.942772675813,0.571030259580637,251.225664945013,0.428969740419363,251.635155158679
"558",2020-09-09,6041,97.4328125297635,0.558345645865534,96.7239786187909,0.441654354134466,97.1197529466243
"559",2020-09-09,6047,127.748502666936,0.559119993353392,123.715135238835,0.440880006646608,125.970271608427
"560",2020-09-09,6055,13.3915662650588,0.481130049784869,13,0.518869950215131,13.1883942966018
"561",2020-09-10,6085,267.986962634972,0.520918290230231,266.730488975175,0.479081709769769,267.385009085756
"562",2020-09-10,6081,138.676760116591,0.522822507801313,137.953160825669,0.477177492198687,138.331474821592
"563",2020-09-10,6097,102.891513167843,0.525780157446664,105.615601708651,0.474219842553336,104.183330006766
"564",2020-09-10,6001,337.07652803898,0.428191975341821,343.461811473189,0.571808024658179,340.727684346378
"565",2020-09-10,6013,194.061986718022,0.540870647950105,195.92480954674,0.459129352049895,194.917263356355
"566",2020-09-10,6075,88.8930257957654,0.553617116147036,88.225370877105,0.446382883852964,88.5949960677551
"567",2020-09-10,6039,61.3473613525248,0.492440011728351,61.063241982793,0.507559988271649,61.203153728556
"568",2020-09-10,6019,348.614920338284,0.449428567822366,353.867009908963,0.550571432177634,351.506570815138
"569",2020-09-10,6095,49.2941314888592,0.496945583672728,49.4930625297882,0.503054416327272,49.3942046275432
"570",2020-09-10,6099,303.170361339825,0.484578731741719,304.799505594053,0.515421268258281,304.010056937515
"571",2020-09-10,6107,251.616447705459,0.523698558645089,251.225664945013,0.476301441354911,251.430317313402
"572",2020-09-10,6041,97.5585718996772,0.510550526493748,96.7239786187909,0.489449473506252,97.1500806577556
"573",2020-09-10,6047,126.986916246675,0.518167345605671,123.715135238835,0.481832654394329,125.410465319071
"574",2020-09-10,6055,13.3892215568852,0.469314167179182,13,0.530685832820818,13.1826671908178
"575",2020-09-11,6085,271.498767504156,0.505509481898062,272.084769735478,0.494490518101938,271.788540051131
"576",2020-09-11,6081,138.805608174214,0.521234493812463,137.953160825669,0.478765506187537,138.39748578789
"577",2020-09-11,6097,101.983242422701,0.527918678009792,105.615601708651,0.472081321990208,103.698011396355
"578",2020-09-11,6001,322.461000371445,0.463432320385435,333.909119700895,0.536567679614565,328.603691195999
"579",2020-09-11,6013,193.330679260975,0.521390836284249,194.328892435289,0.478609163715751,193.808433233543
"580",2020-09-11,6075,88.6872575342789,0.54537896427127,88.225370877105,0.45462103572873,88.4772741438052
"581",2020-09-11,6039,61.0287141397647,0.494954943795942,61.063241982793,0.505045056204058,61.0461522561875
"582",2020-09-11,6019,352.860758884092,0.627105870675099,353.867009908963,0.372894129324901,353.235983983894
"583",2020-09-11,6095,49.2997896606033,0.497888361256046,49.4930625297882,0.502111638743954,49.3968342176745
"584",2020-09-11,6099,312.119725720564,0.48740635386692,316.099554490641,0.51259364613308,314.159760660803
"585",2020-09-11,6107,251.324564379209,0.545052800626433,251.225664945013,0.454947199373567,251.279570358602
"586",2020-09-11,6041,98.1328565285784,0.477057300463096,96.7239786187909,0.522942699536904,97.3960941111162
"587",2020-09-11,6047,126.255066031135,0.473882798799871,123.715135238835,0.526117201200129,124.918764751448
"588",2020-09-11,6055,13.3869047619046,0.464087356048744,13,0.535912643951257,13.179557607995
"589",2020-09-12,6085,270.042233342822,0.499553422394207,272.084769735478,0.500446577605793,271.064413690162
"590",2020-09-12,6081,137.867495615495,0.5212217902519,137.953160825669,0.4787782097481,137.90851025146
"591",2020-09-12,6097,101.035553418936,0.515728362408758,103.743261795355,0.484271637591242,102.346819788504
"592",2020-09-12,6001,321.08087929701,0.399882766294796,335.809471183427,0.600117233705204,329.919761116259
"593",2020-09-12,6013,194.106793933219,0.504204492078834,196.118543121802,0.495795507921166,195.104210143982
"594",2020-09-12,6075,88.5085930843602,0.524198389560663,88.225370877105,0.475801610439337,88.373835502036
"595",2020-09-12,6039,60.7293243172478,0.519727844762668,61.063241982793,0.480272155237332,60.889695674151
"596",2020-09-12,6019,344.6879257808,0.65669768259659,353.867009908963,0.34330231740341,347.839126633639
"597",2020-09-12,6095,49.2910336315584,0.498302568451899,48.7339313308745,0.501697431548101,49.0115368381958
"598",2020-09-12,6099,310.585115244514,0.483522087507077,315.349532070639,0.516477912492923,313.045831301117
"599",2020-09-12,6107,251.056543803337,0.546724115291565,251.225664945013,0.453275884708435,251.133202338453
"600",2020-09-12,6041,97.4527297179098,0.464528419399208,96,0.535471580600792,96.6748342396749
"601",2020-09-12,6047,125.563983359946,0.447077423703487,122.195169591122,0.552922576296513,123.701290171825
"602",2020-09-12,6055,13.3846153846158,0.468407099185167,13,0.531592900814833,13.1801565766099
"603",2020-09-13,6085,268.772457405298,0.488365831313628,268.942203645459,0.511634168686371,268.859305381771
"604",2020-09-13,6081,138.639270487623,0.521860456171497,138.952682043753,0.478139543828503,138.789124946102
"605",2020-09-13,6097,100.365355161435,0.548319128778276,103.743261795355,0.451680871221724,101.891090972749
"606",2020-09-13,6001,317.95579510979,0.542519009717688,335.809471183427,0.457480990282312,326.123512520137
"607",2020-09-13,6013,193.393705295749,0.495811991512237,192.96740217107,0.504188008487762,193.178768372305
"608",2020-09-13,6075,88.3513510529172,0.510246047696573,88.225370877105,0.489753952303427,88.2896517639013
"609",2020-09-13,6039,60.4488894046571,0.502127442662138,60.2679742358839,0.497872557337862,60.3588167069188
"610",2020-09-13,6019,339.977392934531,0.623368341333453,329.276841047036,0.376631658666547,335.947226328496
"611",2020-09-13,6095,49.2839731508956,0.498672080181588,48.7339313308745,0.501327919818412,49.0082218294513
"612",2020-09-13,6099,316.196143529391,0.487169384474043,321.178287038209,0.512830615525957,318.751139251656
"613",2020-09-13,6107,254.276146606759,0.532748184069184,255.000127068844,0.467251815930816,254.614427792367
"614",2020-09-13,6041,96.6726024515393,0.46052389521568,96,0.53947610478432,96.3097495009145
