"","date","county","model3.pred","model3.w","model2.pred","model2.w","clep"
"223",2020-04-17,6107,12.3459902242924,0.396719720836175,12.7,0.603280279163825,12.559557340608
"224",2020-04-16,6107,12.4199178992438,0.334772757487425,18.2,0.665227242512575,16.2649859766261
"225",2020-04-15,6107,12.4386895058485,0.308016337511764,20.2,0.691983662488236,17.8093895672998
"226",2020-04-14,6107,11.4065949871497,0.308229906137664,15.7,0.691770093862336,14.3766441758782
"227",2020-04-13,6107,8.25576838474207,0.261766694665123,9.9,0.738233305334877,9.46959492481004
"228",2020-04-12,6107,7.21787550819232,0.146591961135936,8.1,0.853408038864064,7.97068764077987
"229",2020-04-11,6107,7.17694950413991,0.182675625912287,10.6,0.817324374087713,9.97469210813939
"230",2020-04-10,6107,6.13947057539892,0.230091676664287,10.9,0.769908323335713,9.80464180288386
"231",2020-04-09,6107,6.20851196165771,0.195354296284431,9.5,0.804645703715569,8.85699367054102
"232",2020-04-08,6107,4.48153591049645,0.233615603702443,5.9,0.766384396297557,5.56862465540039
"233",2020-04-07,6107,0,0.337916308422449,4.1,0.662083691577551,2.71454313546796
"234",2020-04-06,6107,0,0.5,3.2,0.5,1.6
"235",2020-04-05,6107,0,0.5,1,0.5,0.5
"236",2020-04-04,6107,0,0.5,2.7,0.5,1.35
"237",2020-04-03,6107,0,0.5,3.1,0.5,1.55
"238",2020-04-02,6107,0,0.5,2.2,0.5,1.1
"239",2020-04-01,6107,0,0.5,0,0.5,0
"240",2020-03-31,6107,0,0.5,0,0.5,0
"241",2020-03-30,6107,0,0.5,0,0.5,0
"242",2020-03-29,6107,0,0.5,0,0.5,0
"243",2020-03-28,6107,0,0.5,0,0.5,0
"244",2020-03-27,6107,NA,NA,NA,NA,NA
"245",2020-03-26,6107,NA,NA,NA,NA,NA
"246",2020-03-25,6107,NA,NA,NA,NA,NA
"247",2020-03-24,6107,NA,NA,NA,NA,NA
"248",2020-03-23,6107,NA,NA,NA,NA,NA
"249",2020-03-22,6107,NA,NA,NA,NA,NA
"250",2020-03-21,6107,NA,NA,NA,NA,NA
"251",2020-03-20,6107,NA,NA,NA,NA,NA
"252",2020-03-19,6107,NA,NA,NA,NA,NA
"253",2020-03-18,6107,NA,NA,NA,NA,NA
"254",2020-03-17,6107,NA,NA,NA,NA,NA
"255",2020-11-25,6099,447.084601917372,0.322003135480332,413,0.677996864519668,423.975348688993
"256",2020-11-24,6099,447.064511159913,0.323510077130372,414.7,0.676489922869629,425.17024550163
"257",2020-11-23,6099,447.081098714224,0.327810513774598,416.8,0.672189486225402,426.726462527169
"258",2020-11-22,6099,447.079897961579,0.332097729390776,416.3,0.667902270609224,426.52193422392
"259",2020-11-21,6099,445.864289545938,0.334723713045687,413.2,0.665276286954313,424.133512280816
"260",2020-11-20,6099,444.644794343272,0.333560555621455,412.7,0.666439444378545,423.355523350355
"261",2020-11-19,6099,444.657432557418,0.339607145460621,413.1,0.660392854539379,423.817129588891
"262",2020-11-18,6099,444.661256578606,0.342676682992788,413.9,0.657323317007212,424.441165369047
"263",2020-11-17,6099,443.438469510983,0.349118525173661,413.8,0.650881474826339,424.147338764079
"264",2020-11-16,6099,443.444443999465,0.345140856326343,415,0.654859143673657,424.817339759702
"265",2020-11-15,6099,442.242842052309,0.342840588636773,412.3,0.657159411363227,422.565621594672
"266",2020-11-14,6099,441.026990835481,0.350182283160253,409.2,0.649817716839747,420.345248316889
"267",2020-11-13,6099,439.818077805498,0.351163301019684,410.4,0.648836698980316,420.730549311833
