date,county,model3.pred,model3.w,model2.pred,model2.w,clep
2020-03-17,6039,NA,NA,NA,NA,NA
2020-03-16,6039,NA,NA,NA,NA,NA
2020-03-15,6039,NA,NA,NA,NA,NA
2020-03-14,6039,NA,NA,NA,NA,NA
2020-11-27,6019,520.2964601418213,0.3216235229312032,485.4000000000001,0.6783764770687968,496.6235224486409
2020-11-26,6019,509.98669923447494,0.31174309698991054,469.9,0.6882569030100895,482.3967517674583
2020-11-25,6019,509.9946388649697,0.31405856086679707,471.7,0.6859414391332029,483.7267591708461
2020-11-24,6019,509.9782329378998,0.32489252172228844,468.4,0.6751074782777114,481.90845694795087
2020-11-23,6019,506.1222684110458,0.33558641150923646,460,0.6644135884907636,475.4780065467287
2020-11-22,6019,506.10343544131666,0.3468400926578988,469.2,0.6531599073421012,481.99959096786097
2020-11-21,6019,506.1050900166198,0.3478562065010369,471.6000000000001,0.6521437934989631,483.6028097181582
2020-11-20,6019,506.09572227599875,0.3282527779804973,467.19999999999993,0.6717472220195028,479.9676288886544
2020-11-19,6019,500.95384798334135,0.32883829104255535,460.6,0.6711617089574446,473.86989040783305
2020-11-18,6019,500.950122053748,0.33883523716311975,461.7999999999999,0.6611647628368803,475.0654408910467
2020-11-17,6019,500.95351703285667,0.34648286377537246,459.6000000000001,0.6535171362246275,473.92828500872787
2020-11-16,6019,498.38210437396026,0.36684920972310237,454,0.6331507902768977,470.2815399154356
2020-11-15,6019,498.3772489289185,0.34154854398621587,470.1,0.6584514560137841,479.7580531996079
2020-11-14,6019,498.3895520160631,0.3406884114331598,474.30000000000007,0.6593115885668401,482.507031208489
2020-11-13,6019,498.3867323013161,0.34552289687205123,466.5999999999999,0.6544771031279488,477.5830438268471
2020-11-12,6019,489.4250900338007,0.34170196711711354,456.2,0.6582980328828865,467.5530786221929
2020-11-11,6019,489.41615970467586,0.3580512804990633,458.6000000000001,0.6419487195009366,469.63376544232284
2020-11-10,6019,489.41710243468003,0.3809317748573116,454.19999999999993,0.6190682251426883,467.6153133357744
2020-11-09,6019,484.294669949371,0.3595189952177936,443,0.6404810047822064,457.8462182480482
2020-11-08,6019,484.29799419288446,0.36099523903605907,452.2,0.639004760963941,463.7872230862383
2020-11-07,6019,484.3083628397029,0.36519352174570346,454.6000000000001,0.6348064782542965,465.4493016507303
2020-11-06,6019,484.3048912731499,0.3541510896301755,457.0999999999999,0.6458489103698245,466.73464188765644
2020-11-05,6019,479.19776592893646,0.36770877787809814,447.7,0.6322912221219018,459.2820050156196
2020-11-04,6019,479.18027174792803,0.36266756811832784,444.4,0.6373324318816722,457.01367657331565
2020-11-03,6019,475.36889640292674,0.35625615368138575,436,0.6437438463186143,450.0254116071876
2020-11-02,6019,475.3581054703328,0.3696850476825309,436,0.6303149523174691,450.5501030974941
2020-11-01,6019,475.34909541363515,0.37522207155511195,449.8,0.624777928444888,459.38658450746334
2020-10-31,6019,475.3444177834131,0.40099950099822346,453.4,0.5990004990017765,462.1997005808452
2020-10-30,6019,475.3514831877856,0.43664205257810196,446.8,0.563357947421898,459.2667782232639
2020-10-29,6019,467.9558819459856,0.5423366459127852,432.3,0.45766335408721487,451.63749142164806
2020-10-28,6019,467.9248535633402,0.5567166437118821,432.9000000000001,0.44328335628811794,452.398918922283
2020-10-27,6019,467.9412205387965,0.52395411805675,431.7999999999999,0.4760458819432501,450.7363413328996
2020-10-26,6019,466.7158438829766,0.5721875566035208,429,0.4278124433964792,450.58053655664025
2020-10-25,6019,466.7323187824795,0.5622614091713893,440.5,0.4377385908286106,455.24942052447
2020-10-24,6019,466.7626185976348,0.5427154892748552,443.4999999999999,0.4572845107251448,456.1249834340297
2020-10-23,6019,466.7871162010832,0.503688706909582,438.0000000000001,0.49631129309041805,452.4997453349796
2020-10-22,6019,460.6994407168069,0.4256436702986002,465.4,0.5743563297013997,463.3992366942455
2020-10-21,6019,460.72763446166215,0.42814405671816397,476.2,0.571855943281836,469.57559865138967
