"","date","county","model3.pred","model3.w","model2.pred","model2.w","clep"
"1",2020-11-25,6107,20087.3887720614,0.525125689785543,20249.9,0.474874310214457,20164.5611793308
"2",2020-11-24,6107,19965.149514336,0.428478719760663,20411.7,0.571521280239337,20220.3626195942
"3",2020-11-23,6107,19873.1455898683,0.486040669993779,20457.4,0.513959330006221,20173.4285950528
"4",2020-11-22,6107,19730.026973127,0.521733145845711,19971,0.478266854154289,19845.2763846256
"5",2020-11-21,6107,19457.9614737688,0.597668832190923,19243.6,0.402331167809077,19371.7171716941
"6",2020-11-20,6107,19296.9492959943,0.61252661677288,19159.5,0.38747338322712,19243.6913522532
"7",2020-11-19,6107,19299.6052837393,0.668538081026451,19444.2,0.331461918973549,19347.5329258645
"8",2020-11-18,6107,19302.0147322246,0.612464733610186,19357.1,0.387535266389814,19323.3622161461
"9",2020-11-17,6107,19144.644259042,0.526958167373153,19205.9,0.473041832626847,19173.6207870037
"10",2020-11-16,6107,19011.8226249128,0.528060643829982,19189,0.471939356170018,19095.4396012393
"11",2020-11-15,6107,19014.3485277984,0.536753081221828,19072.9,0.463246918778172,19041.4723168857
"12",2020-11-14,6107,18829.6962747588,0.553443010843952,18569.4,0.446556989156048,18713.459154014
"13",2020-11-13,6107,18711.4956201869,0.553058660902498,18488.8,0.446941339097502,18611.9637414894
"14",2020-11-12,6107,18714.0674289912,0.668649858515193,18685.1,0.331350141484807,18704.4690672965
"15",2020-11-11,6107,18716.1559857604,0.645836453829785,18736.7,0.354163546170215,18723.4319266961
"16",2020-11-10,6107,18610.6194049685,0.513480979223992,18631.8,0.486519020776008,18620.9241673227
"17",2020-11-09,6107,18518.6093128916,0.449952640104957,18577.9,0.550047359895042,18551.2219988019
"18",2020-11-08,6107,18454.9117888327,0.474922235389937,18379.7,0.525077764610063,18415.4197508801
"19",2020-11-07,6107,18346.3852555386,0.52488270894796,18061,0.47511729105204,18210.7937860209
"20",2020-11-06,6107,18250.6918680439,0.50121558009355,17940.4,0.49878441990645,18095.9231186399
"21",2020-11-05,6107,18253.0593796036,0.536678481924497,18080.2,0.463321518075503,18172.9699094321
"22",2020-11-04,6107,18254.9121558918,0.565791598363162,18061.4,0.434208401636838,18170.8875519847
"23",2020-11-03,6107,18203.3036656953,0.451932339837579,18122,0.548067660162421,18158.743755875
"24",2020-11-02,6107,18132.8404365889,0.442600871919267,18185.5,0.557399128080733,18162.1928313194
"25",2020-11-01,6107,18135.1521906699,0.489403582640569,18097.5,0.510596417359431,18115.9271170081
"26",2020-10-31,6107,17992.1669893151,0.517602851796371,17704,0.482397148203629,17853.1560554631
"27",2020-10-30,6107,17895.6836642798,0.502324972056914,17614,0.497675027943086,17755.4967387882
"28",2020-10-29,6107,17897.477264889,0.586767730213555,17744,0.413232269786446,17834.0555063583
"29",2020-10-28,6107,17899.7335923335,0.601874669788759,17786.6,0.398125330211241,17854.6922435277
"30",2020-10-27,6107,17828.7774118105,0.452034361018013,17786.5,0.547965638981987,17805.6108428333
"31",2020-10-26,6107,17766.9153434123,0.39375366541439,17801.9,0.60624633458561,17788.1246632353
"32",2020-10-25,6107,17719.8666685064,0.432397832511605,17630.8,0.567602167488396,17669.3122344112
"33",2020-10-24,6107,17605.750044388,0.465501226112342,17309.2,0.534498773887658,17447.2444092663
"34",2020-10-23,6107,17519.1177764387,0.444555357380698,17201.6,0.555444642619302,17342.7542285794
"35",2020-10-22,6107,17521.0791854095,0.482425724554908,17317.7,0.517574275445092,17415.8153508806
"36",2020-10-21,6107,17523.258946025,0.520531735777121,17363.6,0.479468264222879,17446.7075483067
"37",2020-10-20,6107,17476.0473404751,0.427124665239237,17368.5,0.572875334760763,17414.4361217978
"38",2020-10-19,6107,17419.5535796801,0.449922457181717,17405.6,0.550077542818283,17411.8780288561
"39",2020-10-18,6107,17380.1334292098,0.487204112460921,17280.8,0.512795887539079,17329.1956552159
"40",2020-10-17,6107,17292.978080619,0.521321217160992,17005.2,0.478678782839008,17155.2248192605
"41",2020-10-16,6107,17195.5839724302,0.515954489977912,16923.2,0.484045510022088,17063.7377335734
"42",2020-10-15,6107,17197.7168256823,0.601125771237796,17096.4,0.398874228762204,17157.3041549776
"43",2020-10-14,6107,17200.1079399442,0.610346617145504,17107.5,0.389653382854496,17164.0229428658
"44",2020-10-13,6107,17123.3502083404,0.477851377683711,17074.4,0.522148622316289,17097.7909244934
"45",2020-10-12,6107,17037.9420654747,0.477649276920637,17066.8,0.522350723079362,17053.0160284406
"46",2020-10-11,6107,17012.3696911619,0.544573630567444,16938.5,0.455426369432556,16978.7274859049
"47",2020-10-10,6107,16893.1383918255,0.570710611389077,16599.2,0.429289388610923,16766.9537593095
"48",2020-10-09,6107,16801.5858925342,0.525206020947995,16529.9,0.474793979052005,16672.5910665656
"49",2020-10-08,6107,16803.9047401896,0.581051752758466,16654.2,0.418948247241534,16741.1862016834
"50",2020-10-07,6107,16805.6895320906,0.649772966219045,16714,0.350227033780954,16773.5773792377
"51",2020-10-06,6107,16728.0495108835,0.56741281486618,16746.4,0.43258718513382,16735.9876973162
"52",2020-10-05,6107,16672.3502746296,0.53855499254285,16793.6,0.46144500745715,16728.3003550573
"53",2020-10-04,6107,16608.7951874984,0.462859303389769,16575.7,0.537140696610231,16591.0184154311
"54",2020-10-03,6107,16472.148539933,0.485685310627792,16316.3,0.514314689372208,16391.9933465282
"55",2020-10-02,6107,16369.6947109771,0.470547358975375,16123.3,0.529452641024625,16239.2403805158
"56",2020-10-01,6107,16372.2690412055,0.543303423703342,16173.2,0.456696576296658,16281.3548916403
"57",2020-09-30,6107,16298.0772173672,0.527329518733646,16119.7,0.472670481266354,16213.7635721873
"58",2020-09-29,6107,16299.7310726131,0.500212888877177,16238.8,0.499787111122824,16269.2785078542
"59",2020-09-28,6107,16232.0484763226,0.532633544411701,16234.5,0.467366455588299,16233.1942362545
"60",2020-09-27,6107,16184.5598128513,0.593637573982041,16080.8,0.406362426017959,16142.3957235779
"61",2020-09-26,6107,16087.4266594182,0.63814271322521,15792.6,0.36185728677479,15980.7414843723
"62",2020-09-25,6107,15998.9944939587,0.584305756844509,15738.4,0.415694243155491,15890.6668630221
"63",2020-09-24,6107,16001.932004658,0.632521244069553,15823.9,0.367478755930447,15936.5090250705
"64",2020-09-23,6107,16003.9421569493,0.692833165445459,15975,0.307166834554541,15995.052086214
"65",2020-09-22,6107,15921.3062451777,0.627009348563996,15971.4,0.372990651436004,15939.9907474217
"66",2020-09-21,6107,15890.8643031595,0.635033693261256,16092.3,0.364966306738744,15964.3815454807
"67",2020-09-20,6107,15762.8816221781,0.670918945275802,15797.8,0.329081054724198,15774.372598781
"68",2020-09-19,6107,15669.944304516,0.614322977243034,15457.2,0.385677022756966,15587.8937145418
"69",2020-09-18,6107,15510.7509704746,0.657975707781687,15234.7,0.342024292218312,15416.3348326818
"70",2020-09-17,6107,15513.2695994545,0.764567986593453,15392.3,0.235432013406547,15484.7894830939
"71",2020-09-16,6107,15515.1497700337,0.679658015673886,15615.5,0.320341984326114,15547.2961618287
"72",2020-09-15,6107,15444.5174363814,0.681789084499337,15687.6,0.318210915500663,15521.8689614927
"73",2020-09-14,6107,15366.759935015,0.788417826849675,15440.1,0.211582173150325,15382.2773853435
"74",2020-09-13,6107,15211.5314071873,0.853492903899655,14982.8,0.146507096100345,15178.0206329333
"75",2020-09-12,6107,15069.7073996519,0.83196073987459,14677,0.16803926012541,15003.7171387686
"76",2020-09-11,6107,15072.8086778264,0.695121582117772,14889.5,0.304878417882228,15016.9218181466
"77",2020-09-10,6107,15075.3793045844,0.653421072635494,15126.5,0.346578927364506,15093.0966603677
"78",2020-09-09,6107,15077.3908366828,0.607634906267595,15290.9,0.392365093732405,15161.1643795605
"79",2020-09-08,6107,14950.4084027341,0.514554240974003,15423.9,0.485445759025997,15180.2628905613
"80",2020-09-07,6107,14839.352713626,0.546833633732076,15428.5,0.453166366267924,15106.3344485887
"81",2020-09-06,6107,14698.8117389493,0.658820693243282,14949.7,0.341179306756718,14784.409621928
"82",2020-09-05,6107,14423.8674477646,0.859031047172208,14225,0.140968952827792,14395.8333119017
"83",2020-09-04,6107,14265.3257707017,0.753472323110293,14069.3,0.246527676889707,14216.9999928401
"84",2020-09-03,6107,14268.0580955787,0.54921840030013,14286.3,0.45078159969987,14276.2812104353
"85",2020-09-02,6107,14269.9883047877,0.598144880628056,14337.8,0.401855119371944,14297.2387816621
